(8630,771)
(-9729,-7045)
(-3671,-2168)
(-1035,-3671)
(-8380,-2897)
(9399,7747)
(-1494,-9228)
(1657,9)
(-2785,5525)
(-45,-7015)
(-768,-3434)
(-8665,95)
(4391,650)
(7154,-3048)
(-1189,8778)
(-7202,-7879)
(-9839,6751)
(4407,-5754)
(-575,417)
(-1019,-3227)
(-165,8713)
(8740,5648)
(8935,-5360)
(2972,8118)
(-7776,-7415)
(-7937,5473)
(-1979,-2969)
(2344,-5312)
(-8869,5281)
(437,8110)
(-2488,6701)
(-8323,2941)
(-2343,8987)
(-3171,-5411)
(1781,2373)
(98,6834)
(-9256,9103)
(8429,9139)
(9826,3715)
(-6867,-4089)
(-4718,-3252)
(-7273,4190)
(-7125,-1583)
(-102,-225)
(3655,648)
(7441,7244)
(2999,-8850)
(-1065,3574)
(1670,730)
(-2271,5535)
(1957,3434)
(6455,5898)
(-1464,-2453)
(9817,-320)
(-3109,3615)
(-5574,3086)
(-5721,8502)
(5480,5635)
(-665,-2217)
(5926,6683)
(9978,8733)
(-1444,470)
(-9923,1048)
(-1240,-6698)
(-8324,4130)
(7876,-3246)
(214,-3243)
(8261,374)
(-2486,-9911)
(-1854,6346)
(364,-9836)
(-6412,4208)
(-127,-1395)
(-4425,-7842)
(-2878,4356)
(8305,-2353)
(-4518,7678)
(-9693,178)
(-3381,-4421)
(-9715,-5114)
(-4334,6299)
(8061,-9555)
(5870,8454)
(5317,8094)
(3700,9474)
(4497,5744)
(-7204,5566)
(-8574,-9893)
(7891,-2638)
(-2429,-9807)
(-1749,-1447)
(-3858,-9394)
(6104,8907)
(-1953,-3545)
(-4903,-1645)
(-4317,4754)
(5048,6209)
(4820,337)
(2297,3517)
(-9830,1386)
