(1947,-9250)
(-8930,1792)
(-3814,8932)
(-771,7137)
(-2768,-990)
(-4450,-8799)
(9841,-6438)
(1905,9217)
(-5114,6468)
(429,-2104)
(142,-6200)
(-9168,4922)
(1606,-8601)
(5509,4175)
(5630,3242)
(8958,1976)
(-7959,1085)
(1163,-9056)
(-1178,5976)
(-7852,9500)
(-9226,-9564)
(4366,4080)
(9792,-3957)
(-5151,-2325)
(3864,897)
(-6242,-5329)
(3325,5100)
(3712,-2896)
(-1774,-4314)
(-2107,6297)
(-2646,-179)
(-8274,8305)
(9330,7372)
(601,-8398)
(7395,-9624)
(3579,4390)
(8263,4876)
(-9672,-1117)
(-8692,9536)
(7995,-4925)
(5527,-2380)
(-6266,-896)
(5161,-3246)
(-9025,-1673)
(-5153,7860)
(-2102,325)
(-4045,-6338)
(1591,3786)
(-1581,-871)
(-775,1923)
(-6359,-8542)
(-1649,-2266)
(-6535,-6838)
(-3663,2266)
(-107,7625)
(-2969,-5368)
(-9088,3747)
(-5730,-2995)
(-7675,-676)
(-1724,3939)
(-8954,-2791)
(4218,-5515)
(-2319,9546)
(4394,-5582)
(-6747,-3553)
(-7228,2550)
(65,943)
(977,9824)
(2596,4475)
(2701,-7609)
(7995,5956)
(-5654,-4600)
(-7366,3961)
(-67,-9294)
(-4419,-796)
(6628,-5240)
(-640,3981)
(-5078,-9623)
(-6400,8313)
(-3623,9758)
(1304,6752)
(3624,-6966)
(-4539,-4941)
(-30,-3699)
(-1120,8519)
(7253,8266)
(6846,6685)
(4680,-8159)
(8135,7572)
(3490,2351)
(-9918,-2534)
(2636,-1109)
(-2030,-7929)
(-7799,4927)
(3539,2790)
(4653,-9494)
(-3862,-5160)
(-5805,3190)
(-6375,-9426)
(2874,-7053)
(-7125,5289)
(-6377,-1449)
(-9016,304)
(-1192,8374)
(5273,5512)
(5746,-7601)
(-2070,-6131)
(2945,9973)
(-8332,-2517)
(9377,235)
(2559,1384)
(3242,-7014)
(6020,-9980)
(-6496,1922)
(-3396,-8017)
(-9573,-3591)
(-3790,-9560)
(1465,9052)
(1342,6458)
(-6592,-3344)
(-3215,-2049)
(-1486,599)
(7275,9297)
(9446,-2062)
(2387,-6769)
(-5706,2555)
(3637,8)
(9081,-8468)
(-6132,-930)
(-8422,3771)
(-234,-5659)
(-4290,-2583)
(6318,-2050)
(-7074,-4239)
(3289,-9936)
(-5912,4612)
(-3169,1178)
(1474,-8636)
(7547,9609)
(6859,146)
(9246,1266)
(8792,7201)
(-9788,-1723)
(8590,-591)
(7826,-3119)
(-3553,6039)
(6760,-2947)
(-4361,3625)
(1006,-7137)
(7793,1498)
(-2532,7065)
(-9173,5058)
(-6709,5194)
(-4455,9900)
(-4186,6250)
(7677,-3140)
(-7012,-4258)
(-9728,-8089)
(-7461,3769)
(2143,-9759)
(8131,-1774)
(-2380,-590)
(2694,-9764)
(-1133,7697)
(7877,-268)
(9986,4741)
(-8624,-8749)
(6009,-6451)
(-3213,-7707)
(-5877,-1956)
(6386,3082)
(2322,6611)
(4915,5633)
(661,702)
(-3458,4829)
(-547,2350)
(-3900,-6498)
(5023,2030)
(-4244,9505)
(6865,8243)
(5282,-7100)
(1669,2091)
(-1097,-2758)
(-6375,-5879)
(3152,-8594)
(5992,7421)
(-760,6255)
(9982,8442)
(6205,324)
(-4465,-407)
(-4187,1123)
(-8355,-2770)
(-3014,-2574)
(-2846,-5256)
(1534,-2348)
(7698,5098)
(-3988,5119)
(-2346,4304)
(-4945,-6841)
(-2262,8019)
(-1291,-5939)
(1572,8865)
(675,2622)
(-9139,3621)
(-7306,7071)
(3697,-8453)
(-4400,7615)
(9635,8637)
(-4054,740)
(-2319,-3164)
(7282,-6079)
(5169,-169)
(-6401,1974)
(-814,-5374)
(9028,4556)
(-6005,8640)
(-1176,840)
(-7061,-4261)
(-1133,7083)
(-9806,9826)
(9144,4179)
(-4470,-3930)
(2250,-4467)
(4144,-3566)
(-9492,7133)
(-5470,1861)
(1311,-2488)
(-1596,-2535)
(-3314,-7257)
(-7168,6389)
(7749,691)
(6968,2845)
(-4685,3475)
(-8839,2170)
(6788,-954)
(8068,-9065)
(-7991,9726)
(-8970,-9746)
(372,7506)
(-8360,-3152)
(8441,-9726)
(9310,-5716)
(-4006,481)
(6803,-8140)
(-7424,3444)
(-9272,5372)
(9936,-1779)
(-1903,-1051)
(8876,-5827)
(8816,-3619)
(-3170,2707)
(-7267,7664)
(6512,-5202)
(-3006,-4836)
(-4952,59)
(-4594,-2672)
(-6539,-5048)
(-7143,1741)
(-9255,-3185)
(-4072,-7615)
(-9648,-2093)
(-8594,6946)
(9883,1839)
(8281,-4910)
(-1710,349)
(-9459,8262)
(351,7381)
(-865,8150)
(-6579,-2366)
(-5952,2515)
(3282,6062)
(-8767,-6787)
(-2937,-9773)
(-5782,9258)
(7782,7079)
(-3620,-4449)
(-7072,774)
(7233,3863)
(1456,-4240)
(-3569,8196)
(6404,-5787)
(6043,6087)
(5288,391)
(3538,7389)
(-2684,2904)
(-7909,1191)
(-1344,-6991)
(7905,9966)
(5936,-8437)
(-3721,-3421)
(-3933,7946)
(-5896,5944)
(-5329,3099)
(-8203,-9475)
(7277,8410)
(-539,9123)
(-802,1572)
(-2957,700)
(1392,-6654)
(-9644,-8928)
(8708,502)
(-3277,-9173)
(1542,9859)
